application_id,dealer_id,vehicle_type,region,applicant_income,loan_amount,vehicle_age,application_date,bad
APP-00333,D001,car,midwest,54410.62621013331,17913.426594594668,3,2025-03-18T00:00:00.000000000,0
APP-00816,D002,car,south,46618.738215560596,15389.301732574246,9,2025-01-15T00:00:00.000000000,0
APP-01897,D002,suv,south,38543.10984182365,12819.076758924897,11,2025-01-18T00:00:00.000000000,0
APP-00777,D001,suv,south,49734.41066531867,15145.502720208508,8,2025-01-05T00:00:00.000000000,0
APP-01216,D001,car,south,50859.75301442251,10091.217544836083,11,2025-01-06T00:00:00.000000000,1
APP-01314,D002,car,south,53162.06182067433,14920.973344392702,10,2025-03-13T00:00:00.000000000,1
APP-00349,D001,car,midwest,57004.022012377325,19864.817874819215,4,2025-02-22T00:00:00.000000000,0
APP-00873,D001,truck,south,33437.06473570282,16824.39063694824,7,2025-03-19T00:00:00.000000000,0
APP-01439,D001,truck,south,47570.399617714116,26814.81432950343,8,2025-03-07T00:00:00.000000000,1
APP-00932,D002,truck,midwest,39752.05986642555,15903.217169511667,12,2025-02-17T00:00:00.000000000,1
APP-01744,D001,suv,south,54319.759364059006,17783.92138565524,11,2025-02-21T00:00:00.000000000,0
APP-00829,D002,suv,midwest,56940.00630635585,20598.968042923232,5,2025-02-02T00:00:00.000000000,0
APP-00888,D001,car,midwest,58324.83315074336,16802.692289876526,5,2025-03-05T00:00:00.000000000,1
APP-00974,D001,truck,midwest,40591.49842228785,18543.781636978856,5,2025-03-01T00:00:00.000000000,0
APP-00667,D002,car,south,61361.43676110907,17000.83426979877,10,2025-02-11T00:00:00.000000000,1
APP-01502,D001,suv,south,64915.884986237455,19695.82144729817,9,2025-01-20T00:00:00.000000000,1
APP-00136,D001,truck,midwest,66087.81159745337,15625.371942884676,12,2025-02-21T00:00:00.000000000,0
APP-00505,D001,car,south,52362.26689245673,18028.537578454117,10,2025-02-14T00:00:00.000000000,1
APP-00970,D001,suv,midwest,41095.37836268589,17684.79530675766,9,2025-01-07T00:00:00.000000000,0
APP-00755,D002,truck,south,54635.19001742092,23817.60289640798,11,2025-03-11T00:00:00.000000000,1
APP-01664,D002,truck,south,49169.09604646224,17391.81336208137,6,2025-01-11T00:00:00.000000000,0
APP-01140,D002,suv,midwest,50553.55685161961,21515.172832814947,12,2025-03-04T00:00:00.000000000,0
APP-01794,D001,suv,midwest,49433.85072677648,22773.949796864043,8,2025-01-11T00:00:00.000000000,1
APP-01461,D002,suv,midwest,45256.002900892025,18293.265752868134,12,2025-01-02T00:00:00.000000000,0
APP-01349,D002,car,south,34033.84262817925,28621.05391430003,5,2025-02-13T00:00:00.000000000,1
APP-00512,D002,truck,midwest,59347.02013010531,22980.272493392127,3,2025-03-30T00:00:00.000000000,0
APP-01266,D001,suv,midwest,37494.489290837875,15338.604099218628,11,2025-01-16T00:00:00.000000000,0
APP-00519,D001,car,midwest,56556.72090744143,14851.945262703599,12,2025-01-29T00:00:00.000000000,0
APP-00389,D002,truck,south,49492.056126236836,12226.989906582596,6,2025-03-10T00:00:00.000000000,0
APP-01846,D002,suv,south,51170.53391140189,13395.324214162887,8,2025-02-05T00:00:00.000000000,0
APP-00334,D002,truck,midwest,32573.976370149678,12304.866190795381,6,2025-02-08T00:00:00.000000000,1
APP-01798,D001,car,midwest,50582.92703673632,22005.918234164667,11,2025-03-04T00:00:00.000000000,1
APP-00601,D002,truck,midwest,54110.55214481803,18999.128709126242,11,2025-03-27T00:00:00.000000000,0
APP-01850,D001,car,south,45762.63772175185,13716.73759098562,3,2025-02-11T00:00:00.000000000,0
APP-00482,D002,truck,south,43987.50142458275,23776.939683241544,3,2025-03-23T00:00:00.000000000,1
APP-01944,D001,truck,midwest,58173.18758403888,14829.973517240966,9,2025-02-02T00:00:00.000000000,0
APP-01871,D001,car,midwest,58430.31367623594,20779.650793416557,10,2025-01-01T00:00:00.000000000,1
APP-01791,D002,car,midwest,49190.27732771204,12745.841696202187,3,2025-03-13T00:00:00.000000000,1
APP-01362,D001,truck,midwest,52185.933307222025,13752.421449786441,10,2025-03-21T00:00:00.000000000,0
APP-01976,D001,truck,midwest,48104.317131235366,18544.73857280913,8,2025-02-04T00:00:00.000000000,0
APP-01374,D001,suv,south,53469.46555699414,11286.065489588542,5,2025-02-12T00:00:00.000000000,0
APP-01910,D002,truck,midwest,40999.75136430879,21304.642693155547,12,2025-01-18T00:00:00.000000000,0
APP-00846,D001,suv,midwest,51172.467281437464,23575.051336659402,6,2025-01-18T00:00:00.000000000,1
APP-00131,D002,truck,south,52850.71340048884,17460.399555144635,4,2025-03-29T00:00:00.000000000,1
APP-01281,D002,car,midwest,50742.55428127093,19167.996929189263,7,2025-02-16T00:00:00.000000000,0
APP-01313,D002,truck,south,51479.47934837056,23354.863176964373,11,2025-01-10T00:00:00.000000000,1
APP-00020,D001,suv,midwest,49621.115775620565,18023.577862804523,9,2025-03-07T00:00:00.000000000,0
APP-00858,D001,truck,midwest,48355.07803819188,22839.7747278501,4,2025-01-11T00:00:00.000000000,0
APP-01506,D001,truck,midwest,41960.97809037943,21467.753710522527,4,2025-03-18T00:00:00.000000000,1
APP-00035,D002,truck,south,46933.38374641837,13896.384798921303,11,2025-03-12T00:00:00.000000000,1
APP-01115,D001,suv,south,47734.92252421314,16198.796336695934,7,2025-02-14T00:00:00.000000000,0
APP-01301,D002,suv,south,61442.456640636345,25566.52971130822,11,2025-03-24T00:00:00.000000000,0
APP-00174,D002,truck,south,56932.83864554675,21893.44196430607,4,2025-02-26T00:00:00.000000000,1
APP-00303,D001,suv,south,55456.77982062626,17378.59844107942,7,2025-01-04T00:00:00.000000000,1
APP-00731,D002,truck,midwest,53852.33495518509,19478.1131035506,7,2025-02-04T00:00:00.000000000,0
APP-01984,D002,truck,midwest,39659.612391803865,17385.743096880156,4,2025-02-16T00:00:00.000000000,1
APP-00032,D001,car,midwest,51863.373879254126,15734.910802926675,12,2025-02-02T00:00:00.000000000,0
APP-00815,D002,car,midwest,57916.46433319206,12329.095598847274,7,2025-01-21T00:00:00.000000000,1
APP-01040,D002,car,south,53295.750511907856,17533.8149849401,11,2025-03-19T00:00:00.000000000,0
APP-01098,D002,car,south,43164.83172426197,19720.05632830817,4,2025-02-20T00:00:00.000000000,1
APP-00435,D001,suv,midwest,49700.31758670141,25592.034729049206,6,2025-01-02T00:00:00.000000000,0
APP-01172,D002,truck,south,49224.52690492845,19562.976399309428,8,2025-02-14T00:00:00.000000000,0
APP-00506,D001,car,south,49693.82004133925,19626.123720768162,11,2025-02-13T00:00:00.000000000,1
APP-01858,D002,car,south,39683.474972592536,21310.968268124194,3,2025-02-02T00:00:00.000000000,0
APP-01275,D002,car,midwest,57831.09617867483,15235.9257297806,11,2025-03-12T00:00:00.000000000,0
APP-01867,D001,suv,midwest,48707.833782814894,24413.757823000815,11,2025-03-05T00:00:00.000000000,1
APP-00052,D001,car,south,42490.82092139988,12578.232824372535,9,2025-02-07T00:00:00.000000000,0
APP-00661,D001,suv,midwest,54778.66530450432,19905.89694592303,6,2025-03-06T00:00:00.000000000,1
APP-00936,D002,car,midwest,53854.395517900746,20176.301373807186,3,2025-01-24T00:00:00.000000000,0
APP-01451,D001,suv,south,46861.161080558915,13648.973390519706,7,2025-02-01T00:00:00.000000000,1
APP-01945,D001,car,south,55683.192284571895,16387.643840536417,6,2025-03-18T00:00:00.000000000,1
APP-01835,D001,car,south,59025.83123722276,18142.62260687784,11,2025-01-03T00:00:00.000000000,0
APP-01797,D002,truck,midwest,49398.521656570185,11425.47139102747,7,2025-03-19T00:00:00.000000000,0
APP-00844,D001,suv,south,45372.20796514473,18800.373684823597,3,2025-01-04T00:00:00.000000000,0
APP-01429,D001,truck,south,54020.719878311946,25719.092736979095,8,2025-03-31T00:00:00.000000000,0
APP-01371,D002,truck,midwest,47536.747831982735,14015.026451984324,4,2025-02-03T00:00:00.000000000,0
APP-01463,D001,truck,midwest,53404.789326466365,17320.418522863547,7,2025-02-05T00:00:00.000000000,0
APP-01012,D002,suv,south,60257.020524942636,23231.850763732553,11,2025-02-27T00:00:00.000000000,1
APP-00941,D002,truck,midwest,43250.896262154725,18423.254517948277,4,2025-02-10T00:00:00.000000000,1
APP-01307,D001,car,south,56116.42103333509,16210.66577437696,9,2025-01-14T00:00:00.000000000,0
APP-01864,D001,suv,south,54098.620075550556,16939.389021225747,7,2025-01-13T00:00:00.000000000,0
APP-00544,D001,suv,midwest,36823.387534950845,14806.822603428129,6,2025-02-20T00:00:00.000000000,0
APP-00728,D001,car,midwest,51770.03749202754,19848.84098141403,7,2025-01-03T00:00:00.000000000,0
APP-01001,D002,truck,south,59299.644578713254,18252.955139830145,7,2025-01-23T00:00:00.000000000,1
APP-00712,D002,car,midwest,49764.00696513723,22851.656750243168,3,2025-02-15T00:00:00.000000000,0
APP-00278,D002,car,midwest,51952.81075115545,19852.34208732812,10,2025-02-05T00:00:00.000000000,0
APP-00934,D002,suv,midwest,54564.982270502995,17183.448805109987,12,2025-01-03T00:00:00.000000000,0
APP-00740,D002,suv,midwest,55605.22609212964,18446.354819373515,12,2025-03-14T00:00:00.000000000,1
APP-01762,D001,suv,south,50826.218452717345,16340.563639595852,8,2025-03-21T00:00:00.000000000,1
APP-01642,D001,truck,south,58919.85048454974,16500.2226600642,5,2025-02-24T00:00:00.000000000,1
APP-01476,D001,car,midwest,51281.42888197632,13814.151740149126,5,2025-02-23T00:00:00.000000000,0
APP-01063,D001,suv,midwest,46953.01074810371,12453.903268904793,10,2025-02-16T00:00:00.000000000,0
APP-01929,D001,suv,south,55800.46535332856,13153.465419435604,10,2025-01-18T00:00:00.000000000,0
APP-01486,D002,car,south,54215.567922084,25896.254037738156,8,2025-01-13T00:00:00.000000000,1
APP-01654,D002,suv,south,55179.644971904665,21711.61677219925,5,2025-01-20T00:00:00.000000000,0
APP-00621,D001,truck,midwest,39833.020183424596,15801.959513924865,4,2025-01-21T00:00:00.000000000,1
APP-00149,D002,truck,midwest,43966.89241197836,15779.028571825245,5,2025-02-18T00:00:00.000000000,1
APP-01482,D001,car,south,50521.950649478116,11943.622848667084,8,2025-02-05T00:00:00.000000000,0
APP-01196,D002,car,south,50181.60585065844,23477.322792046467,7,2025-01-04T00:00:00.000000000,0
APP-01495,D001,truck,midwest,42010.639329716985,13798.56659114613,5,2025-01-02T00:00:00.000000000,0
APP-00985,D002,truck,south,47143.92163506509,18884.34810244185,3,2025-01-19T00:00:00.000000000,0
APP-01695,D001,suv,midwest,57132.35593745178,17330.45768244423,7,2025-03-11T00:00:00.000000000,0
APP-01438,D002,suv,south,40870.41443360085,20831.527036886782,11,2025-01-17T00:00:00.000000000,1
APP-00546,D001,suv,midwest,59568.8913486165,21880.093634957717,12,2025-01-10T00:00:00.000000000,0
APP-00953,D002,truck,midwest,52056.53849742037,24547.592007310253,3,2025-02-13T00:00:00.000000000,0
APP-01843,D002,suv,midwest,56631.825905843936,22662.705551074323,9,2025-02-16T00:00:00.000000000,1
APP-01789,D001,truck,midwest,45371.910126091185,22820.977609629834,11,2025-03-01T00:00:00.000000000,1
APP-00259,D001,car,midwest,45959.659741268915,20378.92931803082,6,2025-03-09T00:00:00.000000000,0
APP-01353,D001,car,south,63418.47917476614,13210.584327969063,7,2025-01-22T00:00:00.000000000,1
APP-01432,D001,truck,south,36483.77448686393,16239.546763412716,5,2025-03-20T00:00:00.000000000,1
APP-00318,D002,suv,south,59648.19486326672,17945.09682983677,12,2025-03-07T00:00:00.000000000,0
APP-01017,D001,suv,south,51388.23868717556,31165.97698899931,4,2025-03-17T00:00:00.000000000,1
APP-00387,D001,truck,south,57040.73899997105,19346.925002218137,12,2025-02-21T00:00:00.000000000,1
APP-00642,D002,suv,south,47442.027584495445,22832.517194018284,11,2025-01-01T00:00:00.000000000,0
APP-01321,D001,car,south,38913.531714525874,16047.535049620274,7,2025-03-27T00:00:00.000000000,1
APP-00987,D002,truck,midwest,54410.83678522625,17156.723593951076,7,2025-02-02T00:00:00.000000000,1
APP-00447,D001,truck,south,49735.50420997122,22303.239787665545,5,2025-03-05T00:00:00.000000000,1
APP-01361,D001,truck,midwest,60564.53370225728,16096.523438430451,6,2025-03-14T00:00:00.000000000,1
APP-00347,D002,car,south,48890.921770532645,26234.705804715435,10,2025-01-10T00:00:00.000000000,1
APP-01597,D002,suv,midwest,61607.16184671411,8950.180363319745,3,2025-03-20T00:00:00.000000000,0
APP-01727,D002,car,midwest,45104.836130183765,11091.550515900082,10,2025-03-18T00:00:00.000000000,1
APP-01418,D001,truck,south,50280.3789141873,19865.385935140068,12,2025-03-11T00:00:00.000000000,0
APP-00429,D001,truck,midwest,35978.1834612724,18883.831754162515,11,2025-02-13T00:00:00.000000000,0
APP-01779,D001,truck,midwest,47771.65873759909,16713.908003965942,9,2025-03-13T00:00:00.000000000,1
APP-00358,D002,car,south,50158.77316410059,20254.56460223008,8,2025-02-01T00:00:00.000000000,0
APP-00594,D002,car,midwest,54338.27085584849,20154.1442318819,12,2025-01-18T00:00:00.000000000,1
APP-00664,D001,suv,south,48697.633337727755,17580.44324816561,11,2025-01-28T00:00:00.000000000,0
APP-00861,D002,car,south,56681.795820430496,22833.064676151902,7,2025-01-07T00:00:00.000000000,0
APP-00771,D002,suv,south,46241.9025858737,18414.565359574954,9,2025-02-26T00:00:00.000000000,1
APP-01295,D002,car,midwest,65208.86513006265,21908.606747563666,8,2025-02-14T00:00:00.000000000,1
APP-01093,D002,truck,south,44967.30853550552,20327.876802340714,5,2025-01-14T00:00:00.000000000,1
APP-00478,D001,car,south,36422.82292001146,21442.199479157836,5,2025-01-03T00:00:00.000000000,1
APP-01880,D001,car,south,51545.60181211541,18533.237232159714,9,2025-02-05T00:00:00.000000000,0
APP-00465,D001,suv,south,49859.58122837707,23036.0749462574,9,2025-01-31T00:00:00.000000000,1
APP-00077,D001,suv,midwest,56802.83011395347,19541.49795373463,6,2025-01-13T00:00:00.000000000,0
APP-00464,D001,suv,midwest,45389.92802096662,20083.127072779465,5,2025-02-20T00:00:00.000000000,0
APP-00390,D001,truck,midwest,52816.042815536326,15713.750768093443,8,2025-03-09T00:00:00.000000000,1
APP-01903,D002,suv,south,46568.581572841096,18390.89210594226,4,2025-02-19T00:00:00.000000000,0
APP-01905,D001,truck,south,44597.52675272712,16254.245530318933,4,2025-02-14T00:00:00.000000000,0
APP-01746,D002,truck,south,45142.134198861466,20525.6841496619,12,2025-02-27T00:00:00.000000000,1
APP-00287,D001,truck,midwest,58623.624377426575,20739.53334270901,6,2025-02-24T00:00:00.000000000,0
APP-00385,D001,car,south,47014.07182852726,23652.82632700706,4,2025-03-26T00:00:00.000000000,1
APP-00832,D001,truck,south,51214.9750609446,16943.608651388553,5,2025-03-17T00:00:00.000000000,1
APP-01296,D002,truck,midwest,47025.32434050382,15681.92444478651,3,2025-01-15T00:00:00.000000000,1
APP-00106,D002,car,south,45869.27474231142,11727.726003641586,8,2025-01-21T00:00:00.000000000,0
APP-00543,D001,truck,midwest,55907.795914822906,14088.564575991648,9,2025-01-12T00:00:00.000000000,1
APP-01441,D002,truck,midwest,63968.42078668517,18838.45788228361,4,2025-01-02T00:00:00.000000000,0
APP-00098,D002,truck,south,50973.3931545989,22980.798776787524,4,2025-01-22T00:00:00.000000000,1
APP-00918,D002,truck,south,55771.441657773874,22369.780958353553,12,2025-03-04T00:00:00.000000000,1
APP-01792,D002,car,south,53382.60178765156,20172.654559192637,10,2025-03-05T00:00:00.000000000,1
APP-01254,D002,suv,midwest,54441.05535450262,19250.064672470024,10,2025-02-18T00:00:00.000000000,0
APP-00181,D002,truck,midwest,57079.892190492035,21514.75498850564,3,2025-01-30T00:00:00.000000000,0
APP-00055,D001,truck,south,62680.22970850844,19435.880462649642,7,2025-01-08T00:00:00.000000000,0
APP-01912,D002,truck,south,51366.60802667062,17022.36366666628,4,2025-02-24T00:00:00.000000000,0
APP-00615,D002,car,midwest,58950.82846758776,22282.625709441134,4,2025-03-25T00:00:00.000000000,0
APP-00224,D001,suv,midwest,70219.98529139269,15744.221636984068,4,2025-03-12T00:00:00.000000000,0
APP-00332,D001,truck,south,48260.788432962196,14394.722993363826,10,2025-02-03T00:00:00.000000000,0
APP-00665,D002,car,south,47700.57196029134,15468.456872888273,11,2025-01-01T00:00:00.000000000,0
APP-00275,D001,car,south,53891.939300677215,14331.230596703763,3,2025-03-13T00:00:00.000000000,0
APP-00017,D002,suv,south,59786.338137694416,21710.13809610487,11,2025-01-22T00:00:00.000000000,1
APP-00727,D002,car,south,51696.5798923361,19008.32371424609,11,2025-03-13T00:00:00.000000000,1
APP-01400,D001,truck,midwest,62281.332635869156,17339.640501449197,3,2025-03-21T00:00:00.000000000,0
APP-00895,D002,car,south,53270.85128345806,28446.759234169134,8,2025-03-20T00:00:00.000000000,1
APP-00789,D002,car,south,56502.70559226172,21522.423578010454,12,2025-02-06T00:00:00.000000000,0
APP-00723,D002,car,midwest,54082.800993758974,17643.245389397394,12,2025-01-21T00:00:00.000000000,0
APP-01855,D001,suv,south,51749.37941034731,15749.472805758232,3,2025-01-30T00:00:00.000000000,0
APP-01967,D001,truck,midwest,48571.76879111652,12492.79921392621,11,2025-03-27T00:00:00.000000000,1
APP-00646,D001,car,south,55538.597223002485,14950.242154429754,10,2025-03-21T00:00:00.000000000,0
APP-01600,D002,suv,midwest,64126.21085411786,22944.064843259614,6,2025-01-22T00:00:00.000000000,0
APP-01537,D001,car,south,45993.177041340736,24162.41678644757,3,2025-02-24T00:00:00.000000000,0
APP-00756,D001,truck,midwest,69905.5615289931,20736.313984872366,3,2025-01-06T00:00:00.000000000,0
APP-00428,D002,suv,south,51278.16915442501,16326.81910784572,12,2025-03-26T00:00:00.000000000,1
APP-00637,D001,suv,midwest,57575.233860240376,19117.06159110921,6,2025-02-20T00:00:00.000000000,0
APP-00989,D001,truck,midwest,49471.425306869976,25162.781388019546,7,2025-02-11T00:00:00.000000000,1
APP-00675,D002,truck,midwest,61861.35307843951,18738.93346695436,6,2025-02-25T00:00:00.000000000,0
APP-00981,D002,truck,midwest,42497.3549123081,17719.13204465318,3,2025-03-19T00:00:00.000000000,0
APP-00649,D002,truck,south,65933.88436198464,20294.80773094086,11,2025-03-19T00:00:00.000000000,1
APP-00120,D001,truck,south,45392.322687421125,22713.94965858372,3,2025-02-05T00:00:00.000000000,1
APP-00103,D002,car,south,55047.24283823969,12448.357193705711,6,2025-02-21T00:00:00.000000000,1
APP-00552,D001,car,south,57738.29478500694,21563.282269425126,10,2025-02-04T00:00:00.000000000,0
APP-01479,D001,suv,south,50728.12998577923,18625.032900201863,3,2025-01-16T00:00:00.000000000,1
APP-00325,D002,truck,midwest,63085.06313706287,13367.72382112134,6,2025-01-29T00:00:00.000000000,0
APP-00198,D001,truck,south,56308.30760817944,14586.942062892336,4,2025-02-27T00:00:00.000000000,0
APP-00003,D002,suv,south,32642.739890091107,15660.25331211214,8,2025-02-28T00:00:00.000000000,1
APP-01956,D001,truck,midwest,50473.24097626781,18187.948838665714,4,2025-03-15T00:00:00.000000000,1
APP-00767,D002,suv,midwest,43147.711963027745,10945.348624570825,3,2025-01-01T00:00:00.000000000,0
APP-00148,D001,truck,midwest,48427.76680249702,14397.139241256591,6,2025-01-04T00:00:00.000000000,0
APP-00357,D001,suv,midwest,44524.504664729524,25416.524220243584,6,2025-01-07T00:00:00.000000000,1
APP-01107,D001,truck,midwest,50460.022021689365,21363.028605534855,9,2025-01-31T00:00:00.000000000,0
APP-01573,D002,truck,south,62788.334213828486,22228.29450705866,7,2025-02-21T00:00:00.000000000,0
APP-00490,D002,suv,south,59057.48699800192,17619.927595289722,7,2025-02-17T00:00:00.000000000,0
APP-01287,D002,car,south,48983.101418304446,15559.680008663923,8,2025-01-19T00:00:00.000000000,1
APP-00628,D001,car,south,56650.712785854834,24832.473492932513,7,2025-03-29T00:00:00.000000000,1
APP-01339,D002,truck,south,44148.1098950407,10219.455658007153,8,2025-01-02T00:00:00.000000000,1
APP-01711,D001,suv,south,51534.84727619477,14157.670768043583,4,2025-01-14T00:00:00.000000000,0
APP-01795,D001,truck,south,44322.076731751025,17478.98350180037,5,2025-03-20T00:00:00.000000000,1
APP-00279,D001,suv,midwest,51239.48811755977,21294.225587756082,12,2025-01-04T00:00:00.000000000,1
APP-01811,D001,car,midwest,51122.42694341156,24254.25280921856,8,2025-01-14T00:00:00.000000000,0
APP-00551,D002,suv,south,60763.87340920845,24001.11099649592,5,2025-01-31T00:00:00.000000000,1
APP-01599,D002,car,midwest,53681.41696301205,17110.171470726407,4,2025-03-05T00:00:00.000000000,0
APP-01235,D002,suv,south,44553.961406668575,7665.663421201742,6,2025-03-02T00:00:00.000000000,0
APP-01884,D002,suv,south,64727.889708354065,16172.719117043442,10,2025-02-22T00:00:00.000000000,1
APP-01924,D001,suv,midwest,41487.19037670044,14305.180436192895,8,2025-01-29T00:00:00.000000000,0
APP-00392,D001,car,midwest,57986.61368906907,18420.126017573,7,2025-01-11T00:00:00.000000000,0
APP-00655,D002,truck,south,53077.780768527715,21465.87947442313,7,2025-02-05T00:00:00.000000000,1
APP-00765,D001,car,south,50516.352952889,16745.21013501843,5,2025-03-22T00:00:00.000000000,1
APP-00355,D002,car,south,59119.60754853482,15270.981680180039,12,2025-02-05T00:00:00.000000000,0
APP-00221,D001,truck,south,50735.95186201614,23750.53519535582,5,2025-03-27T00:00:00.000000000,0
APP-01081,D002,suv,south,63630.380221740794,18521.238118531324,9,2025-01-28T00:00:00.000000000,0
APP-01412,D002,truck,south,47775.629846726246,14391.82131705381,6,2025-01-29T00:00:00.000000000,0
APP-00563,D001,truck,south,51376.417428174864,19743.01084937349,5,2025-01-11T00:00:00.000000000,0
APP-00589,D002,truck,midwest,51946.77163034069,20894.54280399628,5,2025-03-03T00:00:00.000000000,1
APP-00346,D001,car,midwest,46345.20258936005,16572.977290984803,4,2025-02-05T00:00:00.000000000,1
APP-01318,D002,suv,south,49807.623193306,17262.825073749016,12,2025-02-20T00:00:00.000000000,0
APP-01891,D001,suv,midwest,47598.64680207973,22569.807974166073,3,2025-02-03T00:00:00.000000000,0
APP-01568,D002,car,south,41333.269962818486,23337.77126258205,4,2025-01-23T00:00:00.000000000,0
APP-01767,D002,truck,south,51722.14620309699,22132.052944598767,6,2025-03-12T00:00:00.000000000,1
APP-00218,D001,truck,south,53544.97729471771,24842.25789998762,5,2025-02-07T00:00:00.000000000,1
APP-00322,D001,car,south,49094.73084991693,21474.10256025181,11,2025-02-13T00:00:00.000000000,1
APP-01750,D002,truck,south,47338.8247236586,12796.839625299213,10,2025-02-23T00:00:00.000000000,0
APP-01256,D001,car,south,46614.23333964551,25190.85461475974,7,2025-01-31T00:00:00.000000000,1
APP-01132,D002,suv,south,52926.566611477305,24904.726008746064,8,2025-03-07T00:00:00.000000000,1
APP-00053,D001,suv,midwest,48562.095240860996,20011.322422572193,8,2025-01-28T00:00:00.000000000,0
APP-01217,D002,car,midwest,39630.23904078353,23481.702373120977,10,2025-01-09T00:00:00.000000000,1
APP-00835,D002,suv,midwest,54764.768941021575,24941.30068310669,9,2025-01-23T00:00:00.000000000,1
APP-01163,D002,car,south,39412.78066828416,22401.420559006096,3,2025-02-21T00:00:00.000000000,0
APP-01918,D001,truck,south,49435.1927297795,23254.367164852116,4,2025-03-02T00:00:00.000000000,0
APP-00968,D001,car,south,56127.059666825895,18538.9247506017,11,2025-02-11T00:00:00.000000000,1
APP-00799,D001,truck,south,56537.00274138122,18462.595218083632,3,2025-02-16T00:00:00.000000000,1
APP-01609,D001,suv,midwest,53557.810321667035,20932.845227303602,12,2025-03-12T00:00:00.000000000,1
APP-00691,D002,truck,south,58972.50846589382,11587.42650857276,5,2025-02-15T00:00:00.000000000,1
APP-01230,D001,truck,south,55369.687200528126,18623.625655697408,11,2025-02-15T00:00:00.000000000,0
APP-00504,D002,car,midwest,47143.378848911416,15976.249897077347,10,2025-03-23T00:00:00.000000000,1
APP-00274,D002,suv,south,54997.744307325986,12454.671565052111,11,2025-01-14T00:00:00.000000000,0
APP-01519,D001,truck,midwest,49952.23642115634,19595.658350122783,9,2025-02-14T00:00:00.000000000,0
APP-00216,D001,suv,midwest,64004.604105366685,18341.929655044074,10,2025-02-21T00:00:00.000000000,0
APP-01174,D001,suv,south,34871.27162638681,17284.345899185544,6,2025-01-14T00:00:00.000000000,0
APP-00836,D002,suv,midwest,58107.75066231771,17913.39450810981,10,2025-03-04T00:00:00.000000000,1
APP-01551,D001,suv,midwest,53259.585562290566,25228.90864582878,9,2025-03-12T00:00:00.000000000,1
APP-01636,D002,suv,midwest,56125.91946580553,16847.786768583625,7,2025-03-28T00:00:00.000000000,0
APP-00889,D001,car,south,60221.8054117592,13016.138441646135,9,2025-01-20T00:00:00.000000000,0
APP-01928,D001,car,midwest,40583.98549888921,18289.878346540547,7,2025-03-02T00:00:00.000000000,1
APP-00644,D001,suv,south,54025.214569464675,19954.293698559057,9,2025-01-03T00:00:00.000000000,1
APP-01421,D002,suv,midwest,41496.628454667094,16014.85346262843,10,2025-01-06T00:00:00.000000000,0
APP-00398,D001,car,south,51798.545686891746,19883.836419392323,4,2025-02-03T00:00:00.000000000,1
APP-01729,D001,suv,south,49176.41751444649,28109.73454263881,5,2025-01-12T00:00:00.000000000,1
APP-00841,D001,suv,midwest,55458.8316367808,22774.897222763182,9,2025-02-23T00:00:00.000000000,1
APP-01951,D002,suv,south,49733.62824699666,16819.98119523772,8,2025-01-02T00:00:00.000000000,1
APP-00935,D001,truck,south,63223.47218876024,23632.281195842337,9,2025-02-27T00:00:00.000000000,1
APP-00086,D002,suv,midwest,54296.02227212363,13571.04398888009,12,2025-02-21T00:00:00.000000000,1
APP-01800,D002,car,south,67234.4865281495,17009.13120744501,8,2025-01-03T00:00:00.000000000,0
APP-00825,D002,suv,south,42834.62163552937,17580.345179919066,3,2025-03-08T00:00:00.000000000,0
APP-00902,D001,truck,midwest,61604.53728946703,17633.61380531797,12,2025-01-28T00:00:00.000000000,0
